Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes
1,Dušan Vlahović,rs SRB,FW,Juventus,25,"€ 427,308 (£ 370,415, $497,678)","€ 22,220,000 (£ 19,261,576, $25,879,270)",
2,Lautaro Martínez,ar ARG,FW,Inter,27,"€ 320,577 (£ 277,895, $373,371)","€ 16,670,000 (£ 14,450,516, $19,415,276)",
3,Paulo Dybala,ar ARG,"MF,FW",Roma,31,"€ 249,231 (£ 216,048, $290,275)","€ 12,960,000 (£ 11,234,474, $15,094,299)",
4,Nicolò Barella,it ITA,MF,Inter,28,"€ 231,538 (£ 200,711, $269,669)","€ 12,040,000 (£ 10,436,965, $14,022,791)",
5,Kevin De Bruyne,be BEL,MF,Napoli,34,"€ 213,654 (£ 185,207, $248,839)","€ 11,110,000 (£ 9,630,788, $12,939,635)",
6,Jonathan David,ca CAN,FW,Juventus,25,"€ 213,654 (£ 185,207, $248,839)","€ 11,110,000 (£ 9,630,788, $12,939,635)",
7,Hakan Çalhanoğlu,tr TUR,MF,Inter,31,"€ 213,654 (£ 185,207, $248,839)","€ 11,110,000 (£ 9,630,788, $12,939,635)",
8,Alessandro Bastoni,it ITA,DF,Inter,26,"€ 195,962 (£ 169,871, $228,233)","€ 10,190,000 (£ 8,833,279, $11,868,126)",
9,Rasmus Højlund,dk DEN,FW,Napoli,22,"€ 178,077 (£ 154,367, $207,403)","€ 9,260,000 (£ 8,027,101, $10,784,970)",
10,Adrien Rabiot,fr FRA,MF,Milan,30,"€ 178,077 (£ 154,367, $207,403)","€ 9,260,000 (£ 8,027,101, $10,784,970)",
11,Christopher Nkunku,fr FRA,FW,Milan,27,"€ 178,077 (£ 154,367, $207,403)","€ 9,260,000 (£ 8,027,101, $10,784,970)",
12,Gleison Bremer,br BRA,DF,Juventus,28,"€ 178,077 (£ 154,367, $207,403)","€ 9,260,000 (£ 8,027,101, $10,784,970)",
13,Álvaro Morata,es ESP,FW,Como,32,"€ 160,192 (£ 138,864, $186,573)","€ 8,330,000 (£ 7,220,924, $9,701,814)",
14,Piotr Zieliński,pl POL,MF,Inter,31,"€ 160,192 (£ 138,864, $186,573)","€ 8,330,000 (£ 7,220,924, $9,701,814)",
15,Romelu Lukaku,be BEL,FW,Napoli,32,"€ 147,885 (£ 128,195, $172,239)","€ 7,690,000 (£ 6,666,135, $8,956,417)",
16,Marcus Thuram,fr FRA,FW,Inter,27,"€ 147,885 (£ 128,195, $172,239)","€ 7,690,000 (£ 6,666,135, $8,956,417)",
17,Loïs Openda,be BEL,"FW,MF",Juventus,25,"€ 142,500 (£ 123,527, $165,967)","€ 7,410,000 (£ 6,423,415, $8,630,305)",
18,Federico Dimarco,it ITA,MF,Inter,27,"€ 142,500 (£ 123,527, $165,967)","€ 7,410,000 (£ 6,423,415, $8,630,305)",
19,Francisco Conceição,pt POR,"MF,FW",Juventus,22,"€ 135,385 (£ 117,359, $157,680)","€ 7,040,000 (£ 6,102,677, $8,199,373)",
20,Stefan de Vrij,nl NED,DF,Inter,33,"€ 135,385 (£ 117,359, $157,680)","€ 7,040,000 (£ 6,102,677, $8,199,373)",
21,Maxence Caqueret,fr FRA,MF,Como,25,"€ 128,269 (£ 111,191, $149,393)","€ 6,670,000 (£ 5,781,940, $7,768,440)",
22,Giacomo Raspadori,it ITA,"MF,FW",Atalanta,25,"€ 124,615 (£ 107,924, $144,849)","€ 6,480,000 (£ 5,612,051, $7,532,134)",
23,Gianluca Mancini,it ITA,DF,Roma,29,"€ 124,615 (£ 108,024, $145,138)","€ 6,480,000 (£ 5,617,237, $7,547,150)",
24,Lorenzo Pellegrini,it ITA,MF,Roma,29,"€ 124,615 (£ 108,024, $145,138)","€ 6,480,000 (£ 5,617,237, $7,547,150)",
25,Mario Hermoso,es ESP,DF,Roma,30,"€ 124,615 (£ 108,024, $145,138)","€ 6,480,000 (£ 5,617,237, $7,547,150)",
26,Matteo Politano,it ITA,"MF,FW",Napoli,31,"€ 124,615 (£ 108,024, $145,138)","€ 6,480,000 (£ 5,617,237, $7,547,150)",
27,Luka Modrić,hr CRO,MF,Milan,39,"€ 124,615 (£ 108,024, $145,138)","€ 6,480,000 (£ 5,617,237, $7,547,150)",
28,Manuel Akanji,ch SUI,DF,Inter,30,"€ 124,615 (£ 108,024, $145,138)","€ 6,480,000 (£ 5,617,237, $7,547,150)",
29,Rafael Leão,pt POR,FW,Milan,26,"€ 123,269 (£ 106,857, $143,570)","€ 6,410,000 (£ 5,556,557, $7,465,622)",
30,Manuel Locatelli,it ITA,MF,Juventus,27,"€ 117,500 (£ 101,856, $136,850)","€ 6,110,000 (£ 5,296,500, $7,116,217)",
31,Gianluca Scamacca,it ITA,FW,Atalanta,26,"€ 114,038 (£ 98,855, $132,819)","€ 5,930,000 (£ 5,140,466, $6,906,574)",
32,Moise Kean,it ITA,FW,Fiorentina,25,"€ 110,962 (£ 96,188, $129,235)","€ 5,770,000 (£ 5,001,768, $6,720,224)",
33,Teun Koopmeiners,nl NED,"MF,DF",Juventus,27,"€ 110,962 (£ 96,188, $129,235)","€ 5,770,000 (£ 5,001,768, $6,720,224)",
34,Federico Gatti,it ITA,DF,Juventus,27,"€ 110,385 (£ 95,688, $128,563)","€ 5,740,000 (£ 4,975,763, $6,685,284)",
35,David de Gea,es ESP,GK,Fiorentina,34,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
36,Alessio Romagnoli,it ITA,DF,Lazio,30,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
37,Mattia Zaccagni,it ITA,FW,Lazio,30,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
38,Artem Dovbyk,ua UKR,FW,Roma,28,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
39,David Neres,br BRA,"FW,MF",Napoli,28,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
40,Elif Elmas,mk MKD,"MF,FW",Napoli,25,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
41,Giovanni Di Lorenzo,it ITA,"DF,MF",Napoli,31,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
42,Scott McTominay,sct SCO,MF,Napoli,28,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
43,Youssouf Fofana,fr FRA,MF,Milan,26,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
44,Domenico Berardi,it ITA,FW,Sassuolo,30,"€ 106,923 (£ 92,687, $124,532)","€ 5,560,000 (£ 4,819,728, $6,475,641)",
45,Elseid Hysaj,al ALB,DF,Lazio,31,"€ 99,808 (£ 86,519, $116,244)","€ 5,190,000 (£ 4,498,991, $6,044,708)",
46,Bryan Cristante,it ITA,MF,Roma,30,"€ 99,808 (£ 86,519, $116,244)","€ 5,190,000 (£ 4,498,991, $6,044,708)",
47,Manu Koné,fr FRA,MF,Roma,24,"€ 99,808 (£ 86,519, $116,244)","€ 5,190,000 (£ 4,498,991, $6,044,708)",
48,Davide Frattesi,it ITA,MF,Inter,25,"€ 99,808 (£ 86,519, $116,244)","€ 5,190,000 (£ 4,498,991, $6,044,708)",
49,Obite N'Dicka,ci CIV,DF,Roma,25,"€ 98,654 (£ 85,519, $114,901)","€ 5,130,000 (£ 4,446,979, $5,974,827)",
50,Christian Pulisic,us USA,FW,Milan,26,"€ 98,654 (£ 85,519, $114,901)","€ 5,130,000 (£ 4,446,979, $5,974,827)",
51,Ruben Loftus-Cheek,eng ENG,"MF,FW",Milan,29,"€ 98,654 (£ 85,519, $114,901)","€ 5,130,000 (£ 4,446,979, $5,974,827)",
52,Denzel Dumfries,nl NED,MF,Inter,29,"€ 98,654 (£ 85,519, $114,901)","€ 5,130,000 (£ 4,446,979, $5,974,827)",
53,Duván Zapata,co COL,FW,Torino,34,"€ 96,154 (£ 83,352, $111,989)","€ 5,000,000 (£ 4,334,288, $5,823,418)",
54,Henrikh Mkhitaryan,am ARM,MF,Inter,36,"€ 93,654 (£ 81,185, $109,077)","€ 4,870,000 (£ 4,221,596, $5,672,009)",
55,Ben Godfrey,eng ENG,CB,Atalanta,27,"€ 89,038 (£ 76,767, $104,224)","€ 4,630,000 (£ 3,991,891, $5,419,665)",
56,Kostas Tsimikas,gr GRE,MF,Roma,29,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",Unverified estimation
57,Stephan El Shaarawy,it ITA,"MF,FW",Roma,32,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
58,Alessandro Buongiorno,it ITA,DF,Napoli,26,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
59,Alex Meret,it ITA,GK,Napoli,28,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
60,Noa Lang,nl NED,"FW,MF",Napoli,26,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
61,Ardon Jashari,ch SUI,MF,Milan,23,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
62,Pervis Estupiñán,ec ECU,MF,Milan,27,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
63,Samuele Ricci,it ITA,MF,Milan,23,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
64,Santiago Giménez,mx MEX,FW,Milan,24,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
65,Edon Zhegrova,xk KVX,MF,Juventus,26,"€ 89,038 (£ 77,184, $103,702)","€ 4,630,000 (£ 4,013,551, $5,392,485)",
66,Fikayo Tomori,eng ENG,DF,Milan,27,"€ 86,346 (£ 74,850, $100,566)","€ 4,490,000 (£ 3,892,191, $5,229,429)",
67,Andrea Cambiaso,it ITA,"MF,DF",Juventus,25,"€ 85,385 (£ 74,016, $99,446)","€ 4,440,000 (£ 3,848,848, $5,171,195)",
68,Lloyd Kelly,eng ENG,DF,Juventus,26,"€ 85,385 (£ 74,016, $99,446)","€ 4,440,000 (£ 3,848,848, $5,171,195)",
69,Andrea Pinamonti,it ITA,FW,Sassuolo,26,"€ 85,385 (£ 74,016, $99,446)","€ 4,440,000 (£ 3,848,848, $5,171,195)",
70,Mile Svilar,rs SRB,GK,Roma,25,"€ 83,846 (£ 72,683, $97,654)","€ 4,360,000 (£ 3,779,499, $5,078,020)",
71,Donyell Malen,nl NED,FW,Roma,26,"€ 81,923 (£ 70,950, $95,225)","€ 4,260,000 (£ 3,689,404, $4,951,681)",
72,Miguel Gutiérrez,es ESP,"MF,DF",Napoli,24,"€ 81,923 (£ 71,016, $95,414)","€ 4,260,000 (£ 3,692,813, $4,961,552)",
73,Ismaël Bennacer,dz ALG,DM,Milan,27,"€ 81,154 (£ 70,349, $94,519)","€ 4,220,000 (£ 3,658,139, $4,914,965)",
74,Nuno Tavares,pt POR,DF,Lazio,25,"€ 78,269 (£ 67,848, $91,159)","€ 4,070,000 (£ 3,528,110, $4,740,262)",
75,Samuel Gigot,fr FRA,"DF,MF",Lazio,31,"€ 78,269 (£ 67,848, $91,159)","€ 4,070,000 (£ 3,528,110, $4,740,262)",
76,Luis Henrique,br BRA,MF,Inter,23,"€ 75,192 (£ 65,181, $87,575)","€ 3,910,000 (£ 3,389,413, $4,553,913)",
77,Riccardo Orsolini,it ITA,"MF,FW",Bologna,28,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
78,Diego Carlos,br BRA,DF,Como,32,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",Unverified estimation
79,Robin Gosens,de GER,"DF,MF",Fiorentina,31,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
80,Ivan Provedel,it ITA,GK,Lazio,31,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
81,Nicolò Rovella,it ITA,MF,Lazio,23,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
82,Mario Pašalić,hr CRO,MF,Atalanta,30,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
83,Angeliño,es ESP,MF,Roma,28,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
84,Matìas Soulé,ar ARG,"MF,FW",Roma,22,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
85,Wesley,br BRA,MF,Roma,21,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
86,Lorenzo Lucca,it ITA,FW,Napoli,24,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
87,Khéphren Thuram,fr FRA,MF,Juventus,24,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
88,Michele Di Gregorio,it ITA,GK,Juventus,28,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
89,Aster Vranckx,be BEL,MF,Sassuolo,22,"€ 71,154 (£ 61,623, $82,707)","€ 3,700,000 (£ 3,204,412, $4,300,756)",Unverified estimation
90,Nemanja Matić,rs SRB,MF,Sassuolo,36,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",Unverified estimation
91,Andy Diouf,fr FRA,MF,Inter,22,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
92,Ange-Yoan Bonny,ci CIV,FW,Inter,21,"€ 71,154 (£ 61,680, $82,872)","€ 3,700,000 (£ 3,207,373, $4,309,329)",
93,Stanislav Lobotka,sk SVK,MF,Napoli,30,"€ 69,038 (£ 59,847, $80,408)","€ 3,590,000 (£ 3,112,019, $4,181,214)",
94,Mike Maignan,fr FRA,GK,Milan,30,"€ 69,038 (£ 59,847, $80,408)","€ 3,590,000 (£ 3,112,019, $4,181,214)",
95,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,29,"€ 66,538 (£ 57,679, $77,496)","€ 3,460,000 (£ 2,999,327, $4,029,805)",
96,Nicolò Zaniolo,it ITA,"FW,MF",Udinese,26,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
97,Ché Adams,sct SCO,FW,Torino,29,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
98,Federico Bernardeschi,it ITA,"MF,FW",Bologna,31,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
99,Nicolò Fagioli,it ITA,MF,Fiorentina,24,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
100,Vitinha,pt POR,"FW,MF",Genoa,25,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",Unverified estimation
101,Adam Marušić,me MNE,DF,Lazio,32,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
102,Raoul Bellanova,it ITA,MF,Atalanta,25,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
103,Evan Ferguson,ie IRL,FW,Roma,20,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
104,Niccolò Pisilli,it ITA,MF,Roma,20,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
105,Billy Gilmour,sct SCO,MF,Napoli,24,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
106,Leonardo Spinazzola,it ITA,"MF,DF",Napoli,32,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
107,Matteo Gabbia,it ITA,DF,Milan,25,"€ 64,038 (£ 55,512, $74,585)","€ 3,330,000 (£ 2,886,636, $3,878,396)",
108,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,24,"€ 61,731 (£ 53,512, $71,897)","€ 3,210,000 (£ 2,782,613, $3,738,634)",
109,Amir Rrahmani,xk KVX,DF,Napoli,31,"€ 61,731 (£ 53,512, $71,897)","€ 3,210,000 (£ 2,782,613, $3,738,634)",
110,Sam Beukema,nl NED,DF,Napoli,26,"€ 61,731 (£ 53,512, $71,897)","€ 3,210,000 (£ 2,782,613, $3,738,634)",
111,Filip Kostić,rs SRB,MF,Juventus,32,"€ 61,731 (£ 53,512, $71,897)","€ 3,210,000 (£ 2,782,613, $3,738,634)",
112,Weston McKennie,us USA,MF,Juventus,26,"€ 61,731 (£ 53,512, $71,897)","€ 3,210,000 (£ 2,782,613, $3,738,634)",
113,Matteo Darmian,it ITA,"MF,DF",Inter,35,"€ 61,731 (£ 53,512, $71,897)","€ 3,210,000 (£ 2,782,613, $3,738,634)",
114,Yann Sommer,ch SUI,GK,Inter,36,"€ 61,731 (£ 53,512, $71,897)","€ 3,210,000 (£ 2,782,613, $3,738,634)",
115,Cristiano Biraghi,it ITA,"MF,DF",Torino,32,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",Unverified estimation
116,Giovanni Simeone,ar ARG,FW,Torino,30,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",
117,Guillermo Maripán,cl CHI,DF,Torino,31,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",Unverified estimation
118,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,27,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",Unverified estimation
119,Fabiano Parisi,it ITA,"MF,FW",Fiorentina,24,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",Unverified estimation
120,Kenneth Taylor,nl NED,MF,Lazio,23,"€ 60,577 (£ 52,463, $70,413)","€ 3,150,000 (£ 2,728,080, $3,661,454)",
121,Manuel Lazzari,it ITA,DF,Lazio,31,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",
122,Vanja Milinković-Savić,rs SRB,GK,Napoli,28,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",
123,Koni De Winter,be BEL,DF,Milan,23,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",
124,Strahinja Pavlović,rs SRB,DF,Milan,24,"€ 60,577 (£ 52,512, $70,553)","€ 3,150,000 (£ 2,730,601, $3,668,753)",
125,Pierre Kalulu,fr FRA,"DF,MF",Juventus,25,"€ 59,231 (£ 51,345, $68,985)","€ 3,080,000 (£ 2,669,921, $3,587,225)",
126,Thijs Dallinga,nl NED,FW,Bologna,24,"€ 56,923 (£ 49,344, $66,297)","€ 2,960,000 (£ 2,565,898, $3,447,463)",
127,Roberto Piccoli,it ITA,FW,Fiorentina,24,"€ 56,923 (£ 49,344, $66,297)","€ 2,960,000 (£ 2,565,898, $3,447,463)",
128,Rolando Mandragora,it ITA,MF,Fiorentina,28,"€ 56,923 (£ 49,344, $66,297)","€ 2,960,000 (£ 2,565,898, $3,447,463)",
129,Kamaldeen Sulemana,gh GHA,MF,Atalanta,23,"€ 56,923 (£ 49,344, $66,297)","€ 2,960,000 (£ 2,565,898, $3,447,463)",
130,Nicola Zalewski,pl POL,MF,Atalanta,23,"€ 56,923 (£ 49,344, $66,297)","€ 2,960,000 (£ 2,565,898, $3,447,463)",
131,Antonio Sanabria,py PAR,FW,Cremonese,29,"€ 56,923 (£ 49,344, $66,297)","€ 2,960,000 (£ 2,565,898, $3,447,463)",
132,Kenan Yıldız,tr TUR,"MF,FW",Juventus,20,"€ 56,923 (£ 49,344, $66,297)","€ 2,960,000 (£ 2,565,898, $3,447,463)",
133,Albert Guðmundsson,is ISL,"FW,MF",Fiorentina,28,"€ 54,231 (£ 47,010, $63,162)","€ 2,820,000 (£ 2,444,538, $3,284,408)",
134,Pedro,es ESP,"FW,MF",Lazio,38,"€ 54,231 (£ 47,010, $63,162)","€ 2,820,000 (£ 2,444,538, $3,284,408)",
135,Mitchel Bakker,nl NED,"DF,MF",Atalanta,25,"€ 54,231 (£ 47,010, $63,162)","€ 2,820,000 (£ 2,444,538, $3,284,408)",
136,Carlos Augusto,br BRA,"MF,DF",Inter,26,"€ 54,231 (£ 47,010, $63,162)","€ 2,820,000 (£ 2,444,538, $3,284,408)",
137,Cesare Casadei,it ITA,MF,Torino,22,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
138,Jonathan Rowe,eng ENG,"MF,FW",Bologna,22,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
139,Jean Onana,cm CMR,MF,Genoa,25,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
140,Justin Bijlow,nl NED,GK,Genoa,27,"€ 53,462 (£ 46,301, $62,142)","€ 2,780,000 (£ 2,407,639, $3,231,379)",Unverified estimation
141,Valentin Carboni,ar ARG,MF,Genoa,20,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
142,Danilo Cataldi,it ITA,MF,Lazio,30,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
143,Giorgio Scalvini,it ITA,DF,Atalanta,21,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
144,Andrea Belotti,it ITA,FW,Cagliari,31,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",Unverified estimation
145,Bryan Zaragoza,es ESP,MF,Roma,23,"€ 53,462 (£ 46,301, $62,142)","€ 2,780,000 (£ 2,407,639, $3,231,379)",
146,Neil El Aynaoui,ma MAR,MF,Roma,24,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
147,Robinio Vaz,,CF,Roma,18,"€ 53,462 (£ 46,301, $62,142)","€ 2,780,000 (£ 2,407,639, $3,231,379)",
148,Mattia Perin,it ITA,GK,Juventus,32,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
149,Francesco Acerbi,it ITA,DF,Inter,37,"€ 53,462 (£ 46,344, $62,266)","€ 2,780,000 (£ 2,409,864, $3,237,820)",
